time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.060923397551,0.0679443633716,12.0331016533,0.00613484314399,6.25804262554,0.0,0.149359923431,0.141382140444,3.05001446194,0.0132558399075,-0.077014029896,0.0,456.14743892894245,454.62204783472134,456.09901836759104,458.0512344283011
1.3800000000000008,0.0705264183912,0.0765819047769,12.2231626701,0.00686296598627,6.25411621274,0.0,0.171236746967,0.146624654904,3.28469202487,0.00979465015079,-0.0488922960719,0.0,484.7580448357258,486.86358637457585,486.6651540026737,486.40588043530744
1.4400000000000008,0.0815020504465,0.0855452965491,12.426285894,0.00826209653173,6.25146285377,0.0,0.194924730035,0.152276866151,3.48547826617,0.0418190645054,-0.0362233998565,0.0,477.40423903445725,478.3689365832397,476.24548896181795,478.68875305401696
1.5000000000000009,0.0940230155968,0.0949057724595,12.6434509056,0.010983865942,6.24921863274,0.0,0.222692923817,0.160063993136,3.75250181034,0.0516439650446,-0.039874792176,0.0,498.5521927859954,498.2848305761555,496.89893591363847,497.6196202937449
1.560000000000001,0.108107211916,0.104751670253,12.8719424978,0.013935364188,6.24662253472,0.0,0.247024300793,0.168442298743,3.86349813435,0.0437724379638,-0.0511038851785,0.0,454.12884030244055,453.226148386538,454.115741655941,453.48529322244383
1.620000000000001,0.123666357359,0.115145316074,13.1059841275,0.0171827107369,6.24417128646,0.0,0.271869314594,0.1783024067,3.93761682434,0.0693600408182,-0.0257263347607,0.0,441.648954278932,443.7362224307602,442.3710526755784,444.47502792964076
1.680000000000001,0.140957531909,0.126290480849,13.3494906171,0.0216020407538,6.24235979325,0.0,0.304672202078,0.193715879177,4.17839207949,0.0810945974299,-0.0410862712614,0.0,494.1342034269802,493.0003017258402,492.7816598513469,493.6519640713845
1.740000000000001,0.160071279174,0.138367275243,13.6027241615,0.0262690190471,6.23967657624,0.0,0.33269403663,0.209312508466,4.26238602399,0.0701693969854,-0.0532108632178,0.0,448.4267990275387,447.439548061199,449.69416171903964,448.81294165005846
1.8000000000000012,0.181121434795,0.151593913509,13.8654878414,0.0309205377895,6.23611238273,0.0,0.36934304074,0.232093162774,4.49547093904,0.0892089063007,-0.0761762672466,0.0,494.26739334550075,492.56957517462814,493.06557311475717,494.47428070220394
1.8600000000000012,0.204367855592,0.166242498521,14.1402215582,0.0360824979321,6.23194532377,0.0,0.405990060275,0.25675911275,4.66159908724,0.0787781559313,-0.0585852974662,0.0,475.72164889247193,477.0634102776445,476.2026686939129,475.4095654964234
1.9200000000000013,0.22970072547,0.182341694196,14.4210242777,0.0409843252078,6.2289795362,0.0,0.438725532333,0.280320470589,4.69829437198,0.0869720863542,-0.0355472608964,0.0,435.07761839497397,437.0007139217064,439.363617927098,440.0479748720473
1.9800000000000013,0.257182171468,0.200050180171,14.706456417,0.0462455823135,6.22677064582,0.0,0.477520330495,0.310488280921,4.81556967865,0.0890806683451,-0.0394781559315,0.0,464.3974079275624,464.0883722303226,462.4144910952584,462.58662851164394
2.0400000000000014,0.286984351945,0.219636069269,14.99796734,0.0519672439659,6.2246071506,0.0,0.516087660124,0.342910464463,4.90103862601,0.105630904709,-0.0299728242597,0.0,453.8960248966586,454.6577460520735,454.5909110520915,455.9227053302367
2.1000000000000014,0.319109653993,0.241256905615,15.2940482758,0.0580227536083,6.22262868564,0.0,0.554917775736,0.378370603236,4.96797125618,0.0892998370366,-0.0397773563976,0.0,450.4335708934665,449.63944287248495,450.4181609697513,449.1038574404835
2.1600000000000015,0.353727952601,0.26523929279,15.5961391957,0.0635273290994,6.22002753579,0.0,0.599251210427,0.421585462573,5.10106193834,0.096226013813,-0.0516813352626,0.0,471.8380875784949,470.91710139855684,470.003110661825,470.54622292444174
